"SKU","MasterProductID","Status","ProductName","Color","Cut","Material","Gender","BrandSegment","Pillar","MerchPlannerCategory","Collection","Sleeve","ProductType","SizeChart","SizeChartMessaging","Price","SalePrice","Description","ActualStartDate","TargetLaunchDate","InitialSeasonLaunch","LifeCycle","InitialPairsOrdered","NikeProductID","InstanceID","InspirationID","FOB","APS","MainColorHex","AccentColorHex","X Ref Style","Comments","CORE","dyoVersionProductID","dyoVersionInspirationID"
"136576F",,"Online","Chuck Taylor All Star Side Zip","Athletic Navy","Hi","Canvas","Women","All Star","Sneakers","Chuck Taylor- Seasonal","Side Zip",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,,01/01/13,"13 Spring","Runout",197,,,,,,,,,,"N",,
"136542C","MP_2053","Offline","Sandstar","Neon Pink/ Prism Pink",,"Synthetic","Women","All Star","Sneakers","Chuck  Taylor- Extensions","Sandstar",,"regular","Chuck Size Chart","Runs a half-size large",20.00,0.00,,,02/01/13,"13 Spring","Runout",92,,,,,,,,,"pending","N",,
"136540C","MP_2053","Offline","Sandstar","Neon Blue/ Atoll",,"Synthetic","Women","All Star","Sneakers","Chuck  Taylor- Extensions","Sandstar",,"regular","Chuck Size Chart","Runs a half-size large",20.00,0.00,,,02/01/13,"13 Spring","Runout",74,,,,,,,,,"pending","N",,
"07981C",,"Offline","Women's  Star And Stripe Vneck Tee","Optic White",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,12/1/2013,"13 Holiday","Runout",35,,,,,,,,"07981C","pending","N",,
"06600C",,"Online","V Neck Tee","Cerulean",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,0.00,,,04/01/13,"13 Summer","Runout",,,,,,,,,,,"N",,
"0646648C","MP_1459","Offline","Women's Allen Street Hoodie","Burgundy",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,78.00,,,,9/1/2013,"13 Fall","Runout",20,,,,,,,,"00646C","pending","N",,
"0646548C","MP_1459","Online","Women's Allen Street Hoodie","Chalk Violet",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",78.00,0.00,"Playing Favorites. This garment dyed hoodie with tonal drawstrings and asymmetrical zipper plays well with others. 100% dense rugby jersey cotton. 100% Cotton. Made in China. Machine wash cold.",03/29/13,04/01/13,"13 Summer","Runout",41,,,,,,"EED2EE",,"00646C",,"N",,
"06395C",,"Online","Women's Beach Scene V Neck","Vintage Grey",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,0.00,,,04/01/13,"13 Summer","Runout",,,,,,,,,,,"N",,
"06357C",,"Offline","Women's Star Crew Tee","Black Grape",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,12/1/2013,"13 Holiday","Runout",30,,,,,,,,"06357C","pending","N",,
"06355C",,"Offline","Women's Record Heart Crew Tee ","Multi",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,12/1/2013,"13 Holiday","Runout",25,,,,,,,,"06355C","pending","N",,
"06089C",,"Online","Women's Beach Scene Scoop","Vintage Grey",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,0.00,,,04/01/13,"13 Summer","Runout",,,,,,,,,,,"N",,
"06088C",,"Online","Women's Fallen Feathers Scoop Tee","White",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,6/1/2013,"13 Spring","Runout",19,,,,,,,,"06088C","pending","N",,
"06087C",,"Online","JET BLACK L BOLT SCOOP TEE","JET BLACK ",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,6/1/2013,"13 Spring","Runout",12,,,,,,,,"06087C","pending","N",,
"06086C",,"Online","V Neck Tee","Bright White",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,0.00,,,04/01/13,"13 Summer","Runout",,,,,,,,,,,"N",,
"06085C",,"Offline","JET BLACK WOLF VNK","JET BLACK ",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,6/1/2013,"13 Spring","Runout",16,,,,,,,,"06085C","pending","N",,
"06084C",,"Online","JET BLACK BONFIRE VNK","JET BLACK ",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,6/1/2013,"13 Spring","Runout",13,,,,,,,,"06084C","pending","N",,
"06083C",,"Online","V Neck Tee","Bright WHite",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,0.00,,,04/01/13,"13 Summer","Runout",,,,,,,,,,,"N",,
"06082C",,"Online","Women's Paper Skull Scoop Tee","Beaujolais",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,6/1/2013,"13 Spring","Runout",12,,,,,,,,"06082C","pending","N",,
"05909C",,"Offline","Women's  My Kicks Vneck Tee","Black Heather",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,12/1/2013,"13 Holiday","Runout",25,,,,,,,,"05909C","pending","N",,
"05850C",,"Offline","Women's Rock City Crew Tee","Multi",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,12/1/2013,"13 Holiday","Runout",32,,,,,,,,"05850C","pending","N",,
"05847C",,"Offline","Women's Decisions Vneck Tee","Black Grape",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,12/1/2013,"13 Holiday","Runout",25,,,,,,,,"05847C","pending","N",,
"05846C",,"Offline","Women's Buttons Vneck Tee","Parchment",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,11/1/2013,"13 Holiday","Runout",29,,,,,,,,"05846C","pending","N",,
"05845C",,"Offline","Women's Skull Converse Vneck Tee","Jet Black",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,11/1/2013,"13 Holiday","Runout",47,,,,,,,,"05845C","pending","N",,
"05841C",,"Offline","Women's Spray Paint Vneck Tee","Bright White",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,12/1/2013,"13 Holiday","Runout",25,,,,,,,,"05841C","pending","N",,
"05839C",,"Offline","Women's Stacked Converse Vneck Tee","Black Heather",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,11/1/2013,"13 Holiday","Runout",47,,,,,,,,"05839C","pending","N",,
"05836C",,"Offline","Women's Skull Converse Vneck Tee","Parchment",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,11/1/2013,"13 Holiday","Runout",40,,,,,,,,"05836C","pending","N",,
"05833C",,"Offline","Women's Tiger Vneck Tee","Jet Black",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,11/1/2013,"13 Holiday","Runout",60,,,,,,,,"05833C","pending","N",,
"05831C",,"Offline","Women's Skull Snake Crew Tee","Black Heather",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,11/1/2013,"13 Holiday","Runout",37,,,,,,,,"05831C","pending","N",,
"05781C",,"Offline","Women's Chuck Patch Full Zip Hoodie","Burgundy",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,58.00,,,,9/1/2013,"13 Fall","Runout",12,,,,,,,,"05781C","pending","N",,
"05384C",,"Offline","Women's Broken Chuck Crew Tee","Optic White",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,8/1/2013,"13 Fall","Runout",16,,,,,,,,"05384C","pending","N",,
"05380C",,"Offline","Women's Transparent Chuck Crew Tee","Burgundy",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,9/1/2013,"13 Fall","Runout",12,,,,,,,,"05380C","pending","N",,
"05361C",,"Offline","Women's Wander Crew Tee","Royal Blue",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,7/1/2013,"13 Fall","Runout",19,,,,,,,,"05361C","pending","N",,
"05359C",,"Offline","Women's Independent  Vneck Tee","Jet Black",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,7/1/2013,"13 Fall","Runout",20,,,,,,,,"05359C","pending","N",,
"05355C",,"Offline","Women's Star Crew Tee ","Jet Black",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,9/1/2013,"13 Fall","Runout",12,,,,,,,,"05355C","pending","N",,
"05354C",,"Offline","Women's Star Shield V Neck Tee","Vivid Viola",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,8/1/2013,"13 Fall","Runout",18,,,,,,,,"05354C","pending","N",,
"05353C",,"Offline","Jet Black Mixed Img Ss Crew Tee","Jet Black",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,8/1/2013,"13 Fall","Runout",17,,,,,,,,"05353C","pending","N",,
"05349C",,"Offline","Women's Trees Vneck Tee","Vintage Grey",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,9/1/2013,"13 Fall","Runout",13,,,,,,,,"05349C","pending","N",,
"05347C",,"Offline","Women's Broken Record Crew Tee","Optic White",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,8/1/2013,"13 Fall","Runout",12,,,,,,,,"05347C","pending","N",,
"05346C",,"Offline","Women's Camera Crew Tee","Vivid Viola",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,7/1/2013,"13 Fall","Runout",24,,,,,,,,"05346C","pending","N",,
"05343C",,"Offline","Women's Matches Crew Tee","Jet Black",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,7/1/2013,"13 Fall","Runout",16,,,,,,,,"05343C","pending","N",,
"05342C",,"Offline","Women's Arrow Crew Tee","Morel Heather",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,8/1/2013,"13 Fall","Runout",26,,,,,,,,"05342C","pending","N",,
"05159C",,"Offline","Women's Moto Jacket","Phantom",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,128.00,,,,11/1/2013,"13 Holiday","Runout",38,,,,,,,,"05159C","pending","N",,
"05148C",,"Offline","Women's Embellished Sweatshirt","Jet Black",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,78.00,,,,12/1/2013,"13 Holiday","Runout",19,,,,,,,,"05148C","pending","N",,
"05089C",,"Online","Women's Converse V Neck Tee","Beaujolais",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,,,,6/1/2013,"13 Spring","Runout",20,,,,,,,,"05089C","pending","N",,
"05088C",,"Online","Flag V-Neck Tee","Phantom",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,34.00,0.00,,01/03/13,12/01/12,"12 Holiday","Runout",,,,,,,,,,,"N",,
"05085C",,"Online","Scoop Tee","Charcoal",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,19.99,,,04/01/13,"13 Summer","Runout",,,,,,,,,,,"N",,
"05084C",,"Online","Women's Laughing Skull Scoop Tee","Bright White",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart","Runs true to size",34.00,24.99,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
"04817C",,"Online","Women's Punk Rock V-Neck Tee","Jet Black",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart","Runs true to size",34.00,24.99,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
"04810C",,"Online","Women's Metal Scoop Tee","Beaujoulais Pink",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart","Runs true to size",34.00,24.99,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
"04809C",,"Online","Women's End Sameness Scoop Tee","Vintage Grey",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart","Runs true to size",34.00,24.99,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
"04741C",,"Offline","Women's Raglan Crew Tee","Jet Black",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,58.00,,,,8/1/2013,"13 Fall","Runout",16,,,,,,,,"04741C","pending","N",,
"04740C",,"Offline","Women's Studded Denim Jacket","Seymore Wash",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,128.00,,,,8/1/2013,"13 Fall","Runout",12,,,,,,,,"04740C","pending","N",,
"04733C",,"Offline","Women's Reverse Cowl Pullover Hoodie","Parchment",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,58.00,,,,7/1/2013,"13 Fall","Runout",20,,,,,,,,"04733C","pending","N",,
"04733C",,"Offline","Women's Reverse Cowl Pullover Hoodie","Parchment",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,58.00,,,,7/1/2013,"13 Fall","Runout",20,,,,,,,,"04733C","pending","N",,
"04730C",,"Offline","Women's  Moto Jacket","Jet Black",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,98.00,,,,11/1/2013,"13 Holiday","Runout",34,,,,,,,,"04730C","pending","N",,
"04726C",,"Offline","Women's Raven Printed Full Zip Hoodie","Raven",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,68.00,,,,8/1/2013,"13 Fall","Runout",16,,,,,,,,"04726C","pending","N",,
"04720C",,"Offline","Women's Ankle Zip Full Length Pant","Snow Heather",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,48.00,,,,9/1/2013,"13 Fall","Runout",12,,,,,,,,"04720C","pending","N",,
"04716C",,"Offline","Women's Raglan Sweatshirt","Vanilla Ice",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,48.00,,,,7/1/2013,"13 Fall","Runout",20,,,,,,,,"04716C","pending","N",,
"04676C",,"Offline","Women's Raglan Sweatshirt","Snow Heather",,,"Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,58.00,,,,7/1/2013,"13 Fall","Runout",20,,,,,,,,"04676C","pending","N",,
"03212C",,"Offline","Double Zip Leather Jacket","Black",,,"Women",,"Apparel","Jackets",,,"regular","Standard Size Chart",,128.00,0.00,,,01/01/13,"13 Spring","Runout",,,,,,,,,"03212C","pending","N",,
"03201C","MP_2030","Online","Western Denim Shirt","Blue",,"Cotton","Women",,"Apparel","Pants & Shorts",,,"regular","Standard Size Chart",,78.00,54.99,,01/22/13,02/01/13,"13 Spring","Runout",,,,,,,,,"03201C",,"N",,
"03196C",,"Online","Denim Shorts","Engineer Stripe",,"Cotton & Polyester","Women",,"Apparel","Pants & Shorts",,,"regular","Standard Size Chart",,48.00,34.99,,03/29/13,03/01/13,"13 Spring","Runout",,,,,,,,,"03196C",,"N",,
"03190C",,"Online","Copley Pintuck Denim","Presido Heights",,"Cotton & Spandex","Women",,"Apparel","Jackets",,,"regular","Standard Size Chart",,98.00,0.00,,02/01/13,01/01/13,"13 Spring","Runout",,,,,,,,,"03190C",,"N",,
"03189C",,"Online","Copley Rocker Denim","Engineer Stripe",,"Cotton & Spandex","Women",,"Apparel","Pants & Shorts",,,"regular","Standard Size Chart",,98.00,0.00,,03/20/13,02/01/13,"13 Spring","Runout",,,,,,,,,"03189C",,"N",,
"03188C","MP_2030","Online","Western Denim Shirt","Engineer Stripe",,"Cotton","Women",,"Apparel","Pants & Shorts",,,"regular","Standard Size Chart",,68.00,49.99,,02/06/13,02/01/13,"13 Spring","Runout",,,,,,,,,"03188C",,"N",,
"03173C",,"Online","Moto Shirt Jacket","Phantom",,"Jersey Cotton","Women",,"Apparel","Jackets",,,"regular","Standard Size Chart",,128.00,0.00,,01/23/13,01/01/13,"13 Spring","Runout",,,,,,,,,"03173C",,"N",,
"02362C",,"Online","Men's Authentic V-Neck Tee","Grey",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,25.00,19.99,,11/15/12,11/01/12,"12 Holiday","Runout",,,,,,,,,"02362C",,"N",,
"023612C","MP_2012","Online","Garment Dyed Moto Denim","Red",,"Cotton & Spandex","Women",,"Apparel","Pants & Shorts",,,"regular","Standard Size Chart",,78.00,54.99,,11/15/12,11/01/12,"12 Holiday","Runout",,,,,,,,,"02325C",,"N",,
"023553C","MP_2012","Online","Garment Dyed Moto Denim","Eggplant",,"Cotton & Spandex","Women",,"Apparel","Pants & Shorts",,,"regular","Standard Size Chart",,78.00,54.99,,11/15/12,11/01/12,"12 Holiday","Runout",,,,,,,,,"02325C",,"N",,
"02327C",,"Online","Copley Metallic Denim","Silver",,"Cotton & Spandex","Women",,"Apparel","Pants & Shorts",,,"regular","Standard Size Chart",,88.00,59.99,,11/15/12,11/01/12,"12 Holiday","Runout",,,,,,,,,"02327C",,"N",,
"02324C",,"Online","Fur Trim Leather Jacket","Jet Black",,"Lamb Leather","Women",,"Apparel","Jackets",,,"regular","Standard Size Chart",,398.00,279.99,,11/15/12,11/01/12,"12 Holiday","Runout",,,,,,,,,"02324C",,"N",,
"022507C",,"Online","Contrast Dorito Tank","Plum Pie",,"Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,28.00,19.99,,11/15/12,11/01/12,"12 Holiday","Runout",,,,,,,,,"02280C",,"N",,
"02006502",,"Online","Women's Birds V-Neck Tee","Crown Jewel Purple",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,34.00,23.99,,09/07/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
"01881508C",,"Online","Garment Dyed Procession Hoodie","Purple",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular",,"Runs true to size",68.00,,,,,"12 Holiday","Runout",,,,,,,,,"01881C","pending","N",,
"01881002C",,"Online","Garment Dyed Procession Hoodie","Phantom",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular",,"Runs true to size",68.00,,,,,"12 Holiday","Runout",,,,,,,,,"01881C","pending","N",,
"01431030",,"Online","Women's Asymmetrical Moto Jacket","Charcoal Grey",,"Cotton","Women",,"Apparel","Jackets",,,"regular","Standard Size Chart",,128.00,89.99,,08/21/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
"006622C","MP_1459","Online","Women's Allen Street Hoodie","Bright Flamingo",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",88.00,54.99,"Playing Favorites. This garment dyed hoodie with tonal drawstrings and asymmetrical zipper plays well with others. 100% dense rugby jersey cotton. 100% Cotton. Made in China. Machine wash cold.",02/22/12,02/23/12,"12 Spring","Runout",24,,,,,,"FF6A6A",,"00646C",,"N",,
"006513C","MP_1459","Online","Women's Allen Street Hoodie","Lavender",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",88.00,54.99,"Playing Favorites. This garment dyed hoodie with tonal drawstrings and asymmetrical zipper plays well with others. 100% dense rugby jersey cotton. 100% Cotton. Made in China. Machine wash cold.",02/22/12,02/23/12,"12 Spring","Runout",30,,,,,,"CDB5CD",,"00646C",,"N",,
"00646507","MP_1459","Online","Women's Allen Street Hoodie","Plum Pie",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",78.00,54.99,"Playing Favorites. This garment dyed hoodie with tonal drawstrings and asymmetrical zipper plays well with others. 100% dense rugby jersey cotton. 100% Cotton. Made in China. Machine wash cold.",11/26/12,11/01/12,"12 Holiday","Runout",,,,,,,"C71585",,,,"N",,
"00646414","MP_1459","Online","Women's Allen Street Hoodie","Navy",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",78.00,54.99,"Playing Favorites. This garment dyed hoodie with tonal drawstrings and asymmetrical zipper plays well with others. 100% dense rugby jersey cotton. 100% Cotton. Made in China. Machine wash cold.",,01/01/13,"13 Spring","Runout",,,,,,,"27408B",,,,"N",,
"00646220","MP_1459","Online","Women's Allen Street Hoodie","Stone Grey",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",78.00,,,,,"10 Fall","Runout",,,,,,,,,,"pending","N",,
"00646105","MP_1459","Online","Women's Allen Street Hoodie","Egret",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",78.00,0.00,"Playing Favorites. This garment dyed hoodie with tonal drawstrings and asymmetrical zipper plays well with others. 100% dense rugby jersey cotton. 100% Cotton. Made in China. Machine wash cold.",,01/01/13,"13 Spring","Runout",,,,,,,"FFFFF0",,,,"N",,
"00646002","MP_1459","Online","Women's Allen Street Hoodie","Phantom",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",78.00,,,,,"10 Fall","Runout",,,,,,,,,,"pending","N",,
9002446,,"Offline","Women's 2Pk Boot Sock","Brown",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",144,,,,,,,,,"pending","N",,
9002445,,"Offline","Women's 2Pk Boot Sock","Black",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",216,,,,,,,,,"pending","N",,
9002444,,"Offline","Women's 3Pk Hi Neon Stripe Chuck Sock","White",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",216,,,,,,,,,"pending","N",,
9002443,,"Offline","Women's 3Pk Hi Chuck Sock","Blk/Wht/Gry",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",216,,,,,,,,,"pending","N",,
9002442,,"Offline","Women's 3Pk No Show Sock","Gry/Blk",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",216,,,,,,,,,"pending","N",,
9002441,,"Offline","Women's 3Pk Chuck Sock Polka Dot","Pch/Wht/Gry",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",216,,,,,,,,,"pending","N",,
9002440,,"Offline","Women's 3Pk Chuck Sock","Wht/Gry/Blk",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",216,,,,,,,,,"pending","N",,
9002439,,"Offline","Women's 3Pk Chuck Sock","Pch/Grn/Bl",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",216,,,,,,,,,"pending","N",,
9002401,"MP_2028","Online","Ult Womens Sock 3-pk","Black/Grey/White",,"Cotton & Nylon","Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,9.99,0.00,,03/28/13,03/01/13,"13 Spring","Runout",230,,,,,,,,,,"N",,
9002397,,"Online","Patterned Sock 6pk","Black/Multi","Low","Cotton & Nylon","Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,12.99,0.00,,03/28/13,03/01/13,"13 Spring","Runout",200,,,,,,,,,,"N",,
9002392,"MP_2028","Online","Ult Womens Sock 3-pk","Black",,"Cotton & Nylon","Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,9.99,0.00,,03/28/13,03/01/13,"13 Spring","Runout",200,,,,,,,,,,"N",,
9002345,,"Online","Knee-Hi Aztec Socks- 2pk","Navy Blue",,"Cotton & Nylon","Women",,"Accessories","Socks","Socks",,"regular","Standard Size Chart","Runs true to size",12.00,,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
9002344,,"Online","Knee-Hi Aztec Socks- 2pk","Grey/Pink",,"Cotton & Nylon","Women",,"Accessories","Socks","Socks",,"regular","Standard Size Chart","Runs true to size",12.00,,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
9002340,,"Online","Women's Sparkle Sock 3pk","White/Pink",,"Cotton & Nylon","Women",,"Accessories","Socks","Socks",,"regular","Standard Size Chart","Runs true to size",14.00,,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
9002339,,"Online","Women's Sparkle Sock 3pk","White/Grey",,"Cotton & Nylon","Women",,"Accessories","Socks","Socks",,"regular","Standard Size Chart","Runs true to size",14.00,,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
9002276,,"Offline","Women's No Show 3Pk Chuck Sock","Black",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",432,,,,,,,,,"pending","N",,
9002275,,"Offline","Women's No Show 3Pk Chuck Sock","White",,,"Women",,"Accessories","Socks",,,"regular","Standard Size Chart",,13.00,,,,11/1/2013,"13 Holiday","Runout",432,,,,,,,,,"pending","N",,
9002212,,"Online","Fair Isle Knee-Hi Socks- 2pk","Purple",,"Cotton & Nylon","Women",,"Accessories","Socks","Socks",,"regular","Standard Size Chart",,15.00,9.99,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
9002210,,"Online","Slouchy Knee-Hi Socks- 2pk","Purple/Black",,"Cotton & Nylon","Women",,"Accessories","Socks","Socks",,"regular","Standard Size Chart",,10.00,,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
9002208,,"Online","Knee-Hi Striped Socks- 2pk","Purple/Grey",,"Cotton & Nylon","Women",,"Accessories","Socks","Socks",,"regular","Standard Size Chart",,10.00,,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
9002205,,"Online","Womens Hi-Top No Show Sock 3pk","Pink/Black/Grey",,"Cotton & Nylon","Women",,"Accessories","Socks","Socks",,"regular","Standard Size Chart",,9.00,,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
2035655,"MP_2006","Online","Women's Burnout Allen Street Hoodie","Raspberry",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",88.00,59.99,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
2035414,"MP_2006","Online","Women's Burnout Allen Street Hoodie","Nighttime Navy",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",88.00,59.99,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
2035352,"MP_2006","Online","Women's Burnout Allen Street Hoodie","Bright Emerald",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",88.00,59.99,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
2035030,"MP_2006","Online","Women's Burnout Allen Street Hoodie","Charcoal Grey",,"100% Cotton","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart","Runs true to size",88.00,59.99,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
2012100,,"Online","Eagle V-Neck Tee","Bright White",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,34.00,23.99,,09/07/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
2005002,,"Online","Women's Butterfly Cropped Scoop Tee","Phantom",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,34.00,24.99,,09/07/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
1581625,"MP_1762","Online","Plaid Shirt","Jester Red Multi",,"Cotton","Women",,"Apparel","Shirts",,,"regular","Standard Size Chart","Runs true to size",68.00,47.99,,08/21/12,07/24/12,"12 Fall","Runout",,,,,,,"B22222",0,,,"N",,
1525035,,"Online","Vipersnake V-Neck Tee","Vintage Grey Heather",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,34.00,24.99,,08/07/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
